LslMarkerSourceTimestamp,LslLocalTimestamp,LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,T1
1032514.533070,1032514.533072,1760462444.345955,126652.000,17814,1,T1,1,100,31.660
1032514.667072,1032514.667074,1760462444.479957,126786.000,17831,1,T1,1,100,31.711
1032514.800074,1032514.800076,1760462444.612960,126919.000,17861,1,T1,1,100,31.733
1032514.933076,1032514.933077,1760462444.745962,127052.000,17880,1,T1,1,100,31.636
1032515.067078,1032515.067079,1760462444.879964,127186.000,17895,1,T1,1,100,31.559
1032515.200080,1032515.200081,1760462445.012966,127319.000,17928,1,T1,1,100,31.596
1032515.333082,1032515.333083,1760462445.145969,127452.000,17944,1,T1,1,100,31.613
1032515.467084,1032515.467085,1760462445.279971,127586.000,17959,1,T1,1,100,31.655
1032515.600086,1032515.600087,1760462445.412973,127719.000,17990,1,T1,1,100,31.603
1032515.733088,1032515.733089,1760462445.545975,127852.000,18008,1,T1,1,100,31.544
1032515.867090,1032515.867091,1760462445.679978,127986.000,18024,1,T1,1,100,31.555
1032516.000092,1032516.000093,1760462445.812980,128119.000,18054,1,T1,1,100,31.559
1032516.133094,1032516.133095,1760462445.945982,128252.000,18070,1,T1,1,100,31.667
1032516.267096,1032516.267097,1760462446.079985,128386.000,18088,1,T1,1,100,31.750
1032516.400097,1032516.400099,1760462446.212987,128519.000,18118,1,T1,1,100,31.750
1032516.533099,1032516.533101,1760462446.345989,128652.000,18135,1,T1,1,100,31.714
1032516.667101,1032516.667103,1760462446.479991,128786.000,18150,1,T1,1,100,31.664
1032516.800103,1032516.800105,1760462446.612994,128919.000,18183,1,T1,1,100,31.713
1032516.933105,1032516.933107,1760462446.745996,129052.000,18199,1,T1,1,100,31.663
1032517.067107,1032517.067109,1760462446.879998,129186.000,18214,1,T1,1,100,31.783
1032517.200109,1032517.200111,1760462447.013000,129319.000,18230,1,T1,1,100,31.623
1032517.333111,1032517.333113,1760462447.146003,129452.000,18261,1,T1,1,100,31.624
1032517.467113,1032517.467115,1760462447.280005,129586.000,18276,1,T1,1,100,31.731
1032517.600115,1032517.600116,1760462447.413007,129719.000,18293,1,T1,1,100,31.635
1032517.733117,1032517.733118,1760462447.546010,129852.000,18326,2,T1,1,100,31.594
1032517.866119,1032517.866120,1760462447.679012,129985.000,18326,2,T1,1,100,31.612
1032518.000121,1032518.000122,1760462447.813014,130119.000,18342,1,T1,1,100,31.726
1032518.133123,1032518.133124,1760462447.946017,130252.000,18377,1,T1,1,100,31.739
1032518.266125,1032518.266126,1760462448.079019,130385.000,18392,1,T1,1,100,31.745
1032518.400127,1032518.400128,1760462448.213021,130519.000,18408,1,T1,1,100,31.677
1032518.533129,1032518.533130,1760462448.346023,130652.000,18425,1,T1,1,100,31.683
1032518.666131,1032518.666132,1760462448.479026,130785.000,18456,1,T1,1,100,31.686
1032518.800133,1032518.800134,1760462448.613028,130919.000,18472,1,T1,1,100,31.651
1032518.933135,1032518.933136,1760462448.746030,131052.000,18489,1,T1,1,100,31.565
1032519.066137,1032519.066138,1760462448.879032,131185.000,18521,1,T1,1,100,31.599
1032519.200139,1032519.200140,1760462449.013035,131319.000,18540,1,T1,1,100,31.649
1032519.333141,1032519.333142,1760462449.146037,131452.000,18555,1,T1,1,100,31.742
1032519.466143,1032519.466144,1760462449.279039,131585.000,18586,1,T1,1,100,31.782
1032519.600144,1032519.600146,1760462449.413042,131719.000,18602,1,T1,1,100,31.835
1032519.733146,1032519.733148,1760462449.546044,131852.000,18617,1,T1,1,100,31.751
1032519.866148,1032519.866150,1760462449.679046,131985.000,18653,1,T1,1,100,31.715
1032520.000150,1032520.000152,1760462449.813048,132119.000,18671,1,T1,1,100,31.735
1032520.133152,1032520.133154,1760462449.946051,132252.000,18686,1,T1,1,100,31.708
1032520.266154,1032520.266155,1760462450.079053,132385.000,18703,1,T1,1,100,31.732
1032520.400156,1032520.400157,1760462450.213055,132519.000,18735,1,T1,1,100,31.742
1032520.533158,1032520.533159,1760462450.346057,132652.000,18751,1,T1,1,100,31.782
1032520.666160,1032520.666161,1760462450.479060,132785.000,18767,1,T1,1,100,31.835
1032520.800162,1032520.800163,1760462450.613062,132919.000,18782,1,T1,1,100,31.751
1032520.933164,1032520.933165,1760462450.746064,133052.000,18816,1,T1,1,100,31.821
1032521.066166,1032521.066167,1760462450.879067,133185.000,18834,1,T1,1,100,31.923
1032521.199168,1032521.199169,1760462451.012069,133318.000,18850,1,T1,1,100,31.683
1032521.333170,1032521.333171,1760462451.146071,133452.000,18866,1,T1,1,100,31.721
1032521.466172,1032521.466173,1760462451.279073,133585.000,18899,1,T1,1,100,31.737
1032521.600174,1032521.600175,1760462451.413076,133719.000,18914,1,T1,1,100,31.851
1032521.733176,1032521.733177,1760462451.546078,133852.000,18930,1,T1,1,100,31.865
1032521.866178,1032521.866179,1760462451.679080,133985.000,18964,1,T1,1,100,31.764
1032521.999180,1032521.999181,1760462451.812083,134118.000,18979,1,T1,1,100,31.827
1032522.133182,1032522.133183,1760462451.946085,134252.000,18997,1,T1,1,100,31.854
1032522.266184,1032522.266185,1760462452.079087,134385.000,19028,1,T1,1,100,31.831
1032522.399186,1032522.399187,1760462452.212089,134518.000,19045,1,T1,1,100,31.749
1032522.533188,1032522.533189,1760462452.346092,134652.000,19062,1,T1,1,100,31.821
1032522.666190,1032522.666191,1760462452.479094,134785.000,19092,1,T1,1,100,31.745
1032522.799192,1032522.799193,1760462452.612096,134918.000,19107,1,T1,1,100,31.783
1032522.933193,1032522.933195,1760462452.746099,135052.000,19130,1,T1,1,100,31.764
1032523.066195,1032523.066196,1760462452.879101,135185.000,19147,1,T1,1,100,31.756
1032523.199197,1032523.199198,1760462453.012103,135318.000,19178,1,T1,1,100,31.788
1032523.333199,1032523.333200,1760462453.146105,135452.000,19194,1,T1,1,100,31.767
1032523.466201,1032523.466202,1760462453.279108,135585.000,19209,1,T1,1,100,31.934
1032523.599203,1032523.599204,1760462453.412110,135718.000,19242,1,T1,1,100,31.901
1032523.733205,1032523.733206,1760462453.546112,135852.000,19258,1,T1,1,100,31.992
1032523.866207,1032523.866208,1760462453.679114,135985.000,19274,1,T1,1,100,31.926
1032523.999209,1032523.999210,1760462453.812117,136118.000,19307,1,T1,1,100,31.897
1032524.133211,1032524.133212,1760462453.946119,136252.000,19325,1,T1,1,100,31.920
1032524.266213,1032524.266214,1760462454.079121,136385.000,19341,1,T1,1,100,31.965
1032524.399215,1032524.399216,1760462454.212124,136518.000,19373,1,T1,1,100,31.808
1032524.532217,1032524.532218,1760462454.345126,136651.000,19390,1,T1,1,100,31.952
1032524.666219,1032524.666220,1760462454.479128,136785.000,19405,1,T1,1,100,31.908
1032524.799221,1032524.799222,1760462454.612130,136918.000,19423,1,T1,1,100,31.925
1032524.933223,1032524.933224,1760462454.746133,137052.000,19457,1,T1,1,100,31.897
1032525.066225,1032525.066226,1760462454.879135,137185.000,19474,1,T1,1,100,31.849
1032525.199227,1032525.199228,1760462455.012137,137318.000,19491,1,T1,1,100,31.828
1032525.332229,1032525.332230,1760462455.145139,137451.000,19523,1,T1,1,100,31.926
1032525.466231,1032525.466232,1760462455.279142,137585.000,19538,1,T1,1,100,31.897
1032525.599233,1032525.599234,1760462455.412144,137718.000,19555,1,T1,1,100,31.743
1032525.732235,1032525.732235,1760462455.545146,137851.000,19585,1,T1,1,100,31.818
1032525.866237,1032525.866237,1760462455.679149,137985.000,19603,1,T1,1,100,31.921
1032525.999239,1032525.999239,1760462455.812151,138118.000,19620,1,T1,1,100,31.824
1032526.132240,1032526.132241,1760462455.945153,138251.000,19653,1,T1,1,100,31.817
1032526.266242,1032526.266243,1760462456.079155,138385.000,19668,1,T1,1,100,31.779
1032526.399244,1032526.399245,1760462456.212158,138518.000,19684,1,T1,1,100,31.692
1032526.532246,1032526.532247,1760462456.345160,138651.000,19701,1,T1,1,100,31.760
1032526.666248,1032526.666249,1760462456.479162,138785.000,19732,1,T1,1,100,31.719
1032526.799250,1032526.799251,1760462456.612164,138918.000,19748,1,T1,1,100,31.701
1032526.932252,1032526.932253,1760462456.745167,139051.000,19765,1,T1,1,100,31.764
1032527.066254,1032527.066255,1760462456.879169,139185.000,19799,1,T1,1,100,31.685
1032527.199256,1032527.199257,1760462457.012171,139318.000,19816,1,T1,1,100,31.616
1032527.332258,1032527.332259,1760462457.145174,139451.000,19831,1,T1,1,100,31.692
1032527.466260,1032527.466261,1760462457.279176,139585.000,19864,1,T1,1,100,31.760
1032527.599262,1032527.599263,1760462457.412178,139718.000,19882,1,T1,1,100,31.684
1032527.732264,1032527.732265,1760462457.545180,139851.000,19897,1,T1,1,100,31.757
1032527.866266,1032527.866267,1760462457.679183,139985.000,19914,1,T1,1,100,31.895
1032527.999268,1032527.999269,1760462457.812185,140118.000,19952,1,T1,1,100,31.813
1032528.132270,1032528.132271,1760462457.945187,140251.000,19969,1,T1,1,100,31.848
1032528.265272,1032528.265273,1760462458.078190,140384.000,19986,1,T1,1,100,31.792
1032528.399274,1032528.399274,1760462458.212192,140518.000,20016,1,T1,1,100,31.804
1032528.532276,1032528.532276,1760462458.345194,140651.000,20032,1,T1,1,100,31.738
1032528.665278,1032528.665278,1760462458.478196,140784.000,20050,1,T1,1,100,31.816
1032528.799280,1032528.799280,1760462458.612199,140918.000,20065,1,T1,1,100,31.814
1032528.932282,1032528.932282,1760462458.745201,141051.000,20097,1,T1,1,100,31.955
1032529.065284,1032529.065284,1760462458.878203,141184.000,20115,1,T1,1,100,31.874
1032529.199286,1032529.199286,1760462459.012206,141318.000,20133,1,T1,1,100,31.875
1032529.332288,1032529.332288,1760462459.145208,141451.000,20163,1,T1,1,100,31.768
1032529.465289,1032529.465290,1760462459.278210,141584.000,20179,1,T1,1,100,31.758
1032529.599291,1032529.599292,1760462459.412212,141718.000,20195,1,T1,1,100,31.824
1032529.732293,1032529.732294,1760462459.545215,141851.000,20227,1,T1,1,100,31.818
1032529.865295,1032529.865296,1760462459.678217,141984.000,20244,1,T1,1,100,31.886
1032529.999297,1032529.999298,1760462459.812219,142118.000,20262,1,T1,1,100,31.844
1032530.132299,1032530.132300,1760462459.945221,142251.000,20295,1,T1,1,100,31.968
1032530.265301,1032530.265302,1760462460.078224,142384.000,20313,1,T1,1,100,32.057
1032530.399303,1032530.399304,1760462460.212226,142518.000,20328,1,T1,1,100,31.954
1032530.532305,1032530.532306,1760462460.345228,142651.000,20359,1,T1,1,100,31.980
1032530.665307,1032530.665308,1760462460.478230,142784.000,20375,1,T1,1,100,32.027
1032530.799309,1032530.799310,1760462460.612233,142918.000,20392,1,T1,1,100,31.976
1032530.932311,1032530.932312,1760462460.745235,143051.000,20409,1,T1,1,100,31.919
1032531.065313,1032531.065313,1760462460.878237,143184.000,20442,1,T1,1,100,31.823
1032531.198315,1032531.198315,1760462461.011240,143317.000,20458,1,T1,1,100,31.959
1032531.332317,1032531.332317,1760462461.145242,143451.000,20474,1,T1,1,100,31.911
1032531.465319,1032531.465319,1760462461.278244,143584.000,20507,1,T1,1,100,31.962
1032531.598321,1032531.598321,1760462461.411247,143717.000,20522,1,T1,1,100,32.019
1032531.732323,1032531.732323,1760462461.545249,143851.000,20538,1,T1,1,100,32.008
1032531.865325,1032531.865325,1760462461.678251,143984.000,20572,1,T1,1,100,31.933
1032531.998327,1032531.998327,1760462461.811253,144117.000,20587,1,T1,1,100,31.935
1032532.132329,1032532.132329,1760462461.945256,144251.000,20605,1,T1,1,100,32.007
1032532.265331,1032532.265331,1760462462.078258,144384.000,20638,1,T1,1,100,32.003
1032532.398333,1032532.398333,1760462462.211260,144517.000,20653,1,T1,1,100,32.001
1032532.532335,1032532.532335,1760462462.345262,144651.000,20672,1,T1,1,100,32.036
1032532.665337,1032532.665337,1760462462.478265,144784.000,20687,1,T1,1,100,32.016
1032532.798338,1032532.798339,1760462462.611267,144917.000,20718,1,T1,1,100,31.936
1032532.932340,1032532.932341,1760462462.745269,145051.000,20735,1,T1,1,100,32.043
1032533.065342,1032533.065343,1760462462.878272,145184.000,20750,1,T1,1,100,31.948
1032533.198344,1032533.198345,1760462463.011274,145317.000,20790,1,T1,1,100,31.906
1032533.332346,1032533.332347,1760462463.145276,145451.000,20806,1,T1,1,100,31.960
1032533.465348,1032533.465349,1760462463.278278,145584.000,20821,1,T1,1,100,31.947
1032533.598350,1032533.598351,1760462463.411281,145717.000,20852,1,T1,1,100,31.942
1032533.732352,1032533.732353,1760462463.545283,145851.000,20870,1,T1,1,100,31.904
1032533.865354,1032533.865354,1760462463.678285,145984.000,20886,1,T1,1,100,31.958
1032533.998356,1032533.998356,1760462463.811287,146117.000,20917,1,T1,1,100,32.017
1032534.131358,1032534.131358,1760462463.944290,146250.000,20935,1,T1,1,100,32.043
1032534.265360,1032534.265360,1760462464.078292,146384.000,20953,1,T1,1,100,31.948
1032534.398362,1032534.398362,1760462464.211294,146517.000,20969,1,T1,1,100,31.977
1032534.531364,1032534.531364,1760462464.344296,146650.000,21000,1,T1,1,100,31.990
1032534.665366,1032534.665366,1760462464.478299,146784.000,21015,1,T1,1,100,32.031
1032534.798368,1032534.798368,1760462464.611301,146917.000,21031,1,T1,1,100,31.978
1032534.931370,1032534.931370,1760462464.744303,147050.000,21067,1,T1,1,100,31.920
1032535.065372,1032535.065372,1760462464.878306,147184.000,21084,1,T1,1,100,32.001
1032535.198374,1032535.198374,1760462465.011308,147317.000,21101,1,T1,1,100,32.000
1032535.331376,1032535.331376,1760462465.144310,147450.000,21133,1,T1,1,100,31.965
1032535.465378,1032535.465378,1760462465.278312,147584.000,21148,1,T1,1,100,31.985
1032535.598380,1032535.598380,1760462465.411315,147717.000,21165,1,T1,1,100,31.958
1032535.731382,1032535.731382,1760462465.544317,147850.000,21195,1,T1,1,100,32.053
1032535.865384,1032535.865384,1760462465.678319,147984.000,21211,1,T1,1,100,32.058
1032535.998385,1032535.998386,1760462465.811321,148117.000,21230,1,T1,1,100,31.990
1032536.131387,1032536.131388,1760462465.944324,148250.000,21247,1,T1,1,100,32.031
1032536.265389,1032536.265390,1760462466.078326,148384.000,21278,1,T1,1,100,31.978
1032536.398391,1032536.398392,1760462466.211329,148517.000,21294,1,T1,1,100,32.061
1032536.531393,1032536.531393,1760462466.344331,148650.000,21314,1,T1,1,100,32.027
1032536.665395,1032536.665395,1760462466.478333,148784.000,21346,1,T1,1,100,32.047
1032536.798397,1032536.798397,1760462466.611335,148917.000,21362,1,T1,1,100,32.056
1032536.931399,1032536.931399,1760462466.744338,149050.000,21378,1,T1,1,100,31.882
1032537.065401,1032537.065401,1760462466.878340,149184.000,21413,1,T1,1,100,32.055
1032537.198403,1032537.198403,1760462467.011342,149317.000,21430,1,T1,1,100,32.024
1032537.331405,1032537.331405,1760462467.144344,149450.000,21445,1,T1,1,100,32.046
1032537.465407,1032537.465407,1760462467.278347,149584.000,21476,1,T1,1,100,32.091
1032537.598409,1032537.598409,1760462467.411349,149717.000,21494,1,T1,1,100,32.146
1032537.731411,1032537.731411,1760462467.544351,149850.000,21509,1,T1,1,100,32.134
1032537.865413,1032537.865413,1760462467.678354,149984.000,21540,1,T1,1,100,32.093
1032537.998415,1032537.998415,1760462467.811356,150117.000,21557,1,T1,1,100,32.147
1032538.131417,1032538.131417,1760462467.944358,150250.000,21574,1,T1,1,100,32.205
1032538.264419,1032538.264419,1760462468.077360,150383.000,21596,1,T1,1,100,32.053
1032538.398421,1032538.398421,1760462468.211363,150517.000,21613,1,T1,1,100,32.129
1032538.531423,1032538.531423,1760462468.344365,150650.000,21629,1,T1,1,100,32.056
1032538.664425,1032538.664425,1760462468.477367,150783.000,21659,1,T1,1,100,32.095
1032538.798427,1032538.798427,1760462468.611369,150917.000,21675,1,T1,1,100,32.041
1032538.931429,1032538.931429,1760462468.744372,151050.000,21691,1,T1,1,100,32.053
1032539.064431,1032539.064431,1760462468.877374,151183.000,21707,1,T1,1,100,32.059
1032539.198433,1032539.198432,1760462469.011376,151317.000,21740,1,T1,1,100,32.096
1032539.331434,1032539.331434,1760462469.144378,151450.000,21755,1,T1,1,100,32.148
1032539.464436,1032539.464436,1760462469.277381,151583.000,21771,1,T1,1,100,32.135
1032539.598438,1032539.598438,1760462469.411383,151717.000,21802,1,T1,1,100,32.129
1032539.731440,1032539.731440,1760462469.544385,151850.000,21817,1,T1,1,100,32.127
1032539.864442,1032539.864442,1760462469.677387,151983.000,21836,1,T1,1,100,32.161
1032539.998444,1032539.998444,1760462469.811390,152117.000,21868,1,T1,1,100,32.176
1032540.131446,1032540.131446,1760462469.944392,152250.000,21883,1,T1,1,100,32.147
1032540.264448,1032540.264448,1760462470.077394,152383.000,21900,1,T1,1,100,32.135
1032540.398450,1032540.398450,1760462470.211397,152517.000,21932,1,T1,1,100,32.165
1032540.531452,1032540.531452,1760462470.344399,152650.000,21948,1,T1,1,100,32.249
1032540.664454,1032540.664454,1760462470.477401,152783.000,21964,1,T1,1,100,32.320
1032540.798456,1032540.798456,1760462470.611403,152917.000,21995,1,T1,1,100,32.280
1032540.931458,1032540.931458,1760462470.744406,153050.000,22010,1,T1,1,100,32.299
1032541.064460,1032541.064460,1760462470.877408,153183.000,22028,1,T1,1,100,32.271
1032541.197462,1032541.197462,1760462471.010410,153316.000,22043,1,T1,1,100,32.365
1032541.331464,1032541.331464,1760462471.144413,153450.000,22074,1,T1,1,100,32.300
1032541.464466,1032541.464466,1760462471.277415,153583.000,22090,1,T1,1,100,32.236
1032541.598468,1032541.598468,1760462471.411417,153717.000,22108,1,T1,1,100,32.173
1032541.731470,1032541.731470,1760462471.544420,153850.000,22138,1,T1,1,100,32.252
1032541.864472,1032541.864471,1760462471.677422,153983.000,22155,1,T1,1,100,32.145
1032541.997474,1032541.997473,1760462471.810424,154116.000,22170,1,T1,1,100,32.204
1032542.131476,1032542.131475,1760462471.944426,154250.000,22203,1,T1,1,100,32.159
1032542.264478,1032542.264477,1760462472.077429,154383.000,22219,1,T1,1,100,32.175
1032542.397480,1032542.397479,1760462472.210431,154516.000,22234,1,T1,1,100,32.182
1032542.531481,1032542.531481,1760462472.344433,154650.000,22265,1,T1,1,100,32.150
1032542.664483,1032542.664483,1760462472.477435,154783.000,22283,1,T1,1,100,32.171
1032542.797485,1032542.797485,1760462472.610438,154916.000,22298,1,T1,1,100,32.145
1032542.931487,1032542.931487,1760462472.744440,155050.000,22329,1,T1,1,100,32.275
1032543.064489,1032543.064489,1760462472.877442,155183.000,22345,1,T1,1,100,32.296
1032543.197491,1032543.197491,1760462473.010444,155316.000,22363,1,T1,1,100,32.270
1032543.331493,1032543.331493,1760462473.144447,155450.000,22379,1,T1,1,100,32.223
1032543.464495,1032543.464495,1760462473.277449,155583.000,22409,1,T1,1,100,32.238
1032543.597497,1032543.597497,1760462473.410451,155716.000,22427,1,T1,1,100,32.280
1032543.731499,1032543.731499,1760462473.544454,155850.000,22443,1,T1,1,100,32.405
1032543.864501,1032543.864501,1760462473.677456,155983.000,22474,1,T1,1,100,32.353
1032543.997503,1032543.997503,1760462473.810458,156116.000,22489,1,T1,1,100,32.223
1032544.130505,1032544.130505,1760462473.943460,156249.000,22507,1,T1,1,100,32.309
1032544.264507,1032544.264507,1760462474.077463,156383.000,22538,1,T1,1,100,32.347
1032544.397509,1032544.397509,1760462474.210465,156516.000,22553,1,T1,1,100,32.185
1032544.530511,1032544.530511,1760462474.343467,156649.000,22570,1,T1,1,100,32.222
1032544.664513,1032544.664512,1760462474.477469,156783.000,22602,1,T1,1,100,32.202
1032544.797515,1032544.797514,1760462474.610472,156916.000,22617,1,T1,1,100,32.194
1032544.930517,1032544.930516,1760462474.743474,157049.000,22636,1,T1,1,100,32.226
1032545.064519,1032545.064518,1760462474.877476,157183.000,22666,1,T1,1,100,32.204
1032545.197521,1032545.197520,1760462475.010479,157316.000,22684,1,T1,1,100,32.301
1032545.330523,1032545.330522,1760462475.143481,157449.000,22700,1,T1,1,100,32.130
1032545.464525,1032545.464524,1760462475.277483,157583.000,22715,1,T1,1,100,32.234
1032545.597527,1032545.597526,1760462475.410486,157716.000,22746,1,T1,1,100,32.207
1032545.730529,1032545.730528,1760462475.543488,157849.000,22764,1,T1,1,100,32.267
1032545.864530,1032545.864530,1760462475.677490,157983.000,22780,1,T1,1,100,32.257
1032545.997532,1032545.997532,1760462475.810492,158116.000,22810,1,T1,1,100,32.324
1032546.130534,1032546.130534,1760462475.943495,158249.000,22826,1,T1,1,100,32.318
1032546.264536,1032546.264536,1760462476.077497,158383.000,22842,1,T1,1,100,32.315
1032546.397538,1032546.397538,1760462476.210499,158516.000,22874,1,T1,1,100,32.349
1032546.530540,1032546.530540,1760462476.343501,158649.000,22891,1,T1,1,100,32.399
1032546.664542,1032546.664542,1760462476.477504,158783.000,22906,1,T1,1,100,32.385
1032546.797544,1032546.797544,1760462476.610506,158916.000,22937,1,T1,1,100,32.344
1032546.930546,1032546.930546,1760462476.743508,159049.000,22955,1,T1,1,100,32.255
1032547.064548,1032547.064548,1760462476.877511,159183.000,22970,1,T1,1,100,32.323
1032547.197550,1032547.197550,1760462477.010513,159316.000,23001,1,T1,1,100,32.353
1032547.330552,1032547.330551,1760462477.143515,159449.000,23017,1,T1,1,100,32.330
1032547.464554,1032547.464553,1760462477.277517,159583.000,23034,1,T1,1,100,32.285
1032547.597556,1032547.597555,1760462477.410520,159716.000,23065,1,T1,1,100,32.265
1032547.730558,1032547.730557,1760462477.543522,159849.000,23081,1,T1,1,100,32.398
1032547.864560,1032547.864559,1760462477.677524,159983.000,23097,1,T1,1,100,32.350
1032547.997562,1032547.997561,1760462477.810526,160116.000,23113,1,T1,1,100,32.293
1032548.130564,1032548.130563,1760462477.943529,160249.000,23145,1,T1,1,100,32.340
1032548.263566,1032548.263565,1760462478.076531,160382.000,23161,1,T1,1,100,32.395
1032548.397568,1032548.397567,1760462478.210533,160516.000,23177,1,T1,1,100,32.313
1032548.530570,1032548.530569,1760462478.343536,160649.000,23208,1,T1,1,100,32.277
1032548.663572,1032548.663571,1760462478.476538,160782.000,23225,1,T1,1,100,32.262
1032548.797574,1032548.797573,1760462478.610540,160916.000,23241,1,T1,1,100,32.291
1032548.930576,1032548.930575,1760462478.743542,161049.000,23272,1,T1,1,100,32.268
1032549.063577,1032549.063577,1760462478.876545,161182.000,23289,1,T1,1,100,32.258
1032549.197579,1032549.197579,1760462479.010547,161316.000,23306,1,T1,1,100,32.360
1032549.330581,1032549.330581,1760462479.143549,161449.000,23336,1,T1,1,100,32.404
1032549.463583,1032549.463583,1760462479.276551,161582.000,23351,1,T1,1,100,32.317
1032549.597585,1032549.597585,1760462479.410554,161716.000,23368,1,T1,1,100,32.385
1032549.730587,1032549.730587,1760462479.543556,161849.000,23385,1,T1,1,100,32.415
1032549.863589,1032549.863589,1760462479.676558,161982.000,23416,1,T1,1,100,32.321
1032549.997591,1032549.997590,1760462479.810561,162116.000,23436,1,T1,1,100,32.387
1032550.130593,1032550.130592,1760462479.943563,162249.000,23451,1,T1,1,100,32.345
1032550.263595,1032550.263594,1760462480.076565,162382.000,23482,1,T1,1,100,32.362
1032550.397597,1032550.397596,1760462480.210567,162516.000,23498,1,T1,1,100,32.476
1032550.530599,1032550.530598,1760462480.343570,162649.000,23516,1,T1,1,100,32.454
1032550.663601,1032550.663600,1760462480.476572,162782.000,23546,1,T1,1,100,32.445
1032550.796603,1032550.796602,1760462480.609574,162915.000,23562,1,T1,1,100,32.441
1032550.930605,1032550.930604,1760462480.743577,163049.000,23578,1,T1,1,100,32.368
1032551.063607,1032551.063606,1760462480.876579,163182.000,23610,1,T1,1,100,32.372
1032551.196609,1032551.196608,1760462481.009581,163315.000,23627,1,T1,1,100,32.374
1032551.330611,1032551.330610,1760462481.143583,163449.000,23644,1,T1,1,100,32.445
1032551.463613,1032551.463612,1760462481.276586,163582.000,23675,1,T1,1,100,32.476
1032551.596615,1032551.596614,1760462481.409588,163715.000,23691,1,T1,1,100,32.454
1032551.730617,1032551.730616,1760462481.543590,163849.000,23706,1,T1,1,100,32.374
1032551.863619,1032551.863618,1760462481.676593,163982.000,23737,1,T1,1,100,32.339
1032551.997621,1032551.997620,1760462481.810595,164116.000,23753,1,T1,1,100,32.359
1032552.130623,1032552.130622,1760462481.943597,164249.000,23768,1,T1,1,100,32.439
1032552.263625,1032552.263624,1760462482.076599,164382.000,23785,1,T1,1,100,32.367
1032552.396626,1032552.396626,1760462482.209602,164515.000,23815,1,T1,1,100,32.407
1032552.530628,1032552.530628,1760462482.343604,164649.000,23831,1,T1,1,100,32.318
1032552.663630,1032552.663629,1760462482.476606,164782.000,23847,1,T1,1,100,32.279
1032552.796632,1032552.796631,1760462482.609608,164915.000,23878,1,T1,1,100,32.334
1032552.930634,1032552.930633,1760462482.743611,165049.000,23893,1,T1,1,100,32.393
