LslMarkerSourceTimestamp,LslLocalTimestamp,LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,T1
1032553.063636,1032553.063635,1760462482.876613,165182.000,23909,1,T1,1,100,32.347
1032553.196638,1032553.196637,1760462483.009615,165315.000,23942,1,T1,1,100,32.398
1032553.330640,1032553.330639,1760462483.143618,165449.000,23957,1,T1,1,100,32.421
1032553.463642,1032553.463641,1760462483.276620,165582.000,23973,1,T1,1,100,32.537
1032553.596644,1032553.596643,1760462483.409622,165715.000,24004,1,T1,1,100,32.516
1032553.730646,1032553.730645,1760462483.543624,165849.000,24019,1,T1,1,100,32.436
1032553.863648,1032553.863647,1760462483.676627,165982.000,24038,1,T1,1,100,32.437
1032553.996650,1032553.996649,1760462483.809629,166115.000,24068,1,T1,1,100,32.544
1032554.130652,1032554.130651,1760462483.943631,166249.000,24083,1,T1,1,100,32.554
1032554.263654,1032554.263653,1760462484.076633,166382.000,24100,1,T1,1,100,32.524
1032554.396656,1032554.396655,1760462484.209636,166515.000,24115,1,T1,1,100,32.546
1032554.529658,1032554.529657,1760462484.342638,166648.000,24148,1,T1,1,100,32.484
1032554.663660,1032554.663659,1760462484.476640,166782.000,24164,1,T1,1,100,32.458
1032554.796662,1032554.796661,1760462484.609643,166915.000,24179,1,T1,1,100,32.517
1032554.929664,1032554.929663,1760462484.742645,167048.000,24214,1,T1,1,100,32.401
1032555.063666,1032555.063665,1760462484.876647,167182.000,24230,1,T1,1,100,32.386
1032555.196668,1032555.196667,1760462485.009649,167315.000,24246,1,T1,1,100,32.486
1032555.329670,1032555.329669,1760462485.142652,167448.000,24276,1,T1,1,100,32.494
1032555.463672,1032555.463670,1760462485.276654,167582.000,24292,1,T1,1,100,32.427
1032555.596674,1032555.596672,1760462485.409656,167715.000,24310,1,T1,1,100,32.362
1032555.729675,1032555.729674,1760462485.542659,167848.000,24340,1,T1,1,100,32.440
1032555.863677,1032555.863676,1760462485.676661,167982.000,24357,1,T1,1,100,32.581
1032555.996679,1032555.996678,1760462485.809663,168115.000,24372,1,T1,1,100,32.606
1032556.129681,1032556.129680,1760462485.942665,168248.000,24405,1,T1,1,100,32.510
1032556.263683,1032556.263682,1760462486.076668,168382.000,24421,1,T1,1,100,32.434
1032556.396685,1032556.396684,1760462486.209670,168515.000,24436,1,T1,1,100,32.507
1032556.529687,1032556.529686,1760462486.342672,168648.000,24467,1,T1,1,100,32.574
1032556.663689,1032556.663688,1760462486.476674,168782.000,24485,1,T1,1,100,32.603
1032556.796691,1032556.796690,1760462486.609677,168915.000,24500,1,T1,1,100,32.580
1032556.929693,1032556.929692,1760462486.742679,169048.000,24517,1,T1,1,100,32.499
1032557.063695,1032557.063694,1760462486.876681,169182.000,24547,1,T1,1,100,32.500
1032557.196697,1032557.196696,1760462487.009684,169315.000,24565,1,T1,1,100,32.464
1032557.329699,1032557.329698,1760462487.142686,169448.000,24581,1,T1,1,100,32.449
1032557.462701,1032557.462700,1760462487.275688,169581.000,24612,1,T1,1,100,32.478
1032557.596703,1032557.596702,1760462487.409690,169715.000,24627,1,T1,1,100,32.455
1032557.729705,1032557.729704,1760462487.542693,169848.000,24645,1,T1,1,100,32.516
1032557.862707,1032557.862706,1760462487.675695,169981.000,24676,1,T1,1,100,32.542
1032557.996709,1032557.996708,1760462487.809697,170115.000,24691,1,T1,1,100,32.518
1032558.129711,1032558.129709,1760462487.942699,170248.000,24707,1,T1,1,100,32.508
1032558.262713,1032558.262711,1760462488.075702,170381.000,24740,1,T1,1,100,32.468
1032558.396715,1032558.396713,1760462488.209704,170515.000,24755,1,T1,1,100,32.557
1032558.529717,1032558.529715,1760462488.342706,170648.000,24772,1,T1,1,100,32.418
1032558.662719,1032558.662717,1760462488.475708,170781.000,24804,1,T1,1,100,32.429
1032558.796721,1032558.796719,1760462488.609711,170915.000,24819,1,T1,1,100,32.505
1032558.929722,1032558.929721,1760462488.742713,171048.000,24838,1,T1,1,100,32.502
1032559.062724,1032559.062723,1760462488.875715,171181.000,24868,1,T1,1,100,32.465
1032559.196726,1032559.196725,1760462489.009718,171315.000,24886,1,T1,1,100,32.521
1032559.329728,1032559.329727,1760462489.142720,171448.000,24902,1,T1,1,100,32.473
1032559.462730,1032559.462729,1760462489.275722,171581.000,24917,1,T1,1,100,32.524
1032559.596732,1032559.596731,1760462489.409724,171715.000,24948,1,T1,1,100,32.546
1032559.729734,1032559.729733,1760462489.542727,171848.000,24964,1,T1,1,100,32.520
1032559.862736,1032559.862735,1760462489.675729,171981.000,24982,1,T1,1,100,32.509
1032559.996738,1032559.996737,1760462489.809731,172115.000,25014,1,T1,1,100,32.468
1032560.129740,1032560.129739,1760462489.942734,172248.000,25030,1,T1,1,100,32.557
1032560.262742,1032560.262741,1760462490.075736,172381.000,25046,1,T1,1,100,32.596
1032560.396744,1032560.396743,1760462490.209738,172515.000,25078,1,T1,1,100,32.541
1032560.529746,1032560.529745,1760462490.342741,172648.000,25095,1,T1,1,100,32.482
1032560.662748,1032560.662747,1760462490.475743,172781.000,25110,1,T1,1,100,32.528
1032560.796750,1032560.796748,1760462490.609745,172915.000,25141,1,T1,1,100,32.583
1032560.929752,1032560.929750,1760462490.742747,173048.000,25159,1,T1,1,100,32.642
1032561.062754,1032561.062752,1760462490.875750,173181.000,25174,1,T1,1,100,32.632
1032561.196756,1032561.196754,1760462491.009752,173315.000,25190,1,T1,1,100,32.628
1032561.329758,1032561.329756,1760462491.142754,173448.000,25221,1,T1,1,100,32.626
1032561.462760,1032561.462758,1760462491.275756,173581.000,25236,1,T1,1,100,32.661
1032561.595762,1032561.595760,1760462491.408759,173714.000,25255,1,T1,1,100,32.641
1032561.729764,1032561.729762,1760462491.542761,173848.000,25285,1,T1,1,100,32.667
1032561.862766,1032561.862764,1760462491.675763,173981.000,25301,1,T1,1,100,32.608
1032561.995768,1032561.995766,1760462491.808765,174114.000,25317,1,T1,1,100,32.547
1032562.129770,1032562.129768,1760462491.942768,174248.000,25350,1,T1,1,100,32.556
1032562.262771,1032562.262770,1760462492.075770,174381.000,25365,1,T1,1,100,32.489
1032562.395773,1032562.395772,1760462492.208772,174514.000,25381,1,T1,1,100,32.495
1032562.529775,1032562.529774,1760462492.342775,174648.000,25412,1,T1,1,100,32.604
1032562.662777,1032562.662776,1760462492.475777,174781.000,25427,1,T1,1,100,32.616
1032562.795779,1032562.795778,1760462492.608779,174914.000,25445,1,T1,1,100,32.621
1032562.929781,1032562.929780,1760462492.742781,175048.000,25476,1,T1,1,100,32.552
1032563.062783,1032563.062782,1760462492.875784,175181.000,25491,1,T1,1,100,32.594
1032563.195785,1032563.195784,1760462493.008786,175314.000,25508,1,T1,1,100,32.718
1032563.329787,1032563.329786,1760462493.142788,175448.000,25523,1,T1,1,100,32.665
1032563.462789,1032563.462788,1760462493.275790,175581.000,25555,1,T1,1,100,32.642
1032563.595791,1032563.595789,1760462493.408793,175714.000,25572,1,T1,1,100,32.526
1032563.729793,1032563.729791,1760462493.542795,175848.000,25587,1,T1,1,100,32.547
1032563.862795,1032563.862793,1760462493.675797,175981.000,25620,1,T1,1,100,32.662
1032563.995797,1032563.995795,1760462493.808800,176114.000,25636,1,T1,1,100,32.606
1032564.129799,1032564.129797,1760462493.942802,176248.000,25651,1,T1,1,100,32.617
1032564.262801,1032564.262799,1760462494.075804,176381.000,25682,1,T1,1,100,32.621
1032564.395803,1032564.395801,1760462494.208807,176514.000,25700,1,T1,1,100,32.659
1032564.528805,1032564.528803,1760462494.341809,176647.000,25716,1,T1,1,100,32.604
1032564.662807,1032564.662805,1760462494.475811,176781.000,25746,1,T1,1,100,32.616
1032564.795809,1032564.795807,1760462494.608813,176914.000,25762,1,T1,1,100,32.657
1032564.928811,1032564.928809,1760462494.741816,177047.000,25780,1,T1,1,100,32.639
1032565.062813,1032565.062811,1760462494.875818,177181.000,25812,1,T1,1,100,32.666
1032565.195815,1032565.195813,1760462495.008820,177314.000,25829,1,T1,1,100,32.643
1032565.328817,1032565.328815,1760462495.141822,177447.000,25844,1,T1,1,100,32.633
1032565.462818,1032565.462817,1760462495.275825,177581.000,25877,1,T1,1,100,32.522
1032565.595820,1032565.595819,1760462495.408827,177714.000,25893,1,T1,1,100,32.616
1032565.728822,1032565.728821,1760462495.541829,177847.000,25908,1,T1,1,100,32.586
1032565.862824,1032565.862823,1760462495.675832,177981.000,25924,1,T1,1,100,32.643
1032565.995826,1032565.995825,1760462495.808834,178114.000,25957,1,T1,1,100,32.562
1032566.128828,1032566.128827,1760462495.941836,178247.000,25972,1,T1,1,100,32.633
1032566.262830,1032566.262828,1760462496.075838,178381.000,25989,1,T1,1,100,32.735
1032566.395832,1032566.395830,1760462496.208841,178514.000,26021,1,T1,1,100,32.743
1032566.528834,1032566.528832,1760462496.341843,178647.000,26039,1,T1,1,100,32.676
1032566.662836,1032566.662834,1760462496.475845,178781.000,26055,1,T1,1,100,32.718
1032566.795838,1032566.795836,1760462496.608847,178914.000,26086,1,T1,1,100,32.701
1032566.928840,1032566.928838,1760462496.741850,179047.000,26101,1,T1,1,100,32.693
1032567.062842,1032567.062840,1760462496.875852,179181.000,26117,1,T1,1,100,32.725
1032567.195844,1032567.195842,1760462497.008854,179314.000,26150,1,T1,1,100,32.633
1032567.328846,1032567.328844,1760462497.141856,179447.000,26165,1,T1,1,100,32.664
1032567.462848,1032567.462846,1760462497.275859,179581.000,26181,1,T1,1,100,32.855
1032567.595850,1032567.595848,1760462497.408861,179714.000,26214,1,T1,1,100,32.795
1032567.728852,1032567.728850,1760462497.541863,179847.000,26229,1,T1,1,100,32.663
1032567.861854,1032567.861852,1760462497.674866,179980.000,26246,1,T1,1,100,32.642
1032567.995856,1032567.995854,1760462497.808868,180114.000,26276,1,T1,1,100,32.703
1032568.128858,1032568.128856,1760462497.941870,180247.000,26291,1,T1,1,100,32.765
1032568.261860,1032568.261858,1760462498.074872,180380.000,26310,1,T1,1,100,32.686
1032568.395862,1032568.395860,1760462498.208875,180514.000,26325,1,T1,1,100,32.651
1032568.528864,1032568.528862,1760462498.341877,180647.000,26356,1,T1,1,100,32.636
1032568.661866,1032568.661864,1760462498.474879,180780.000,26372,1,T1,1,100,32.665
1032568.795867,1032568.795866,1760462498.608881,180914.000,26387,1,T1,1,100,32.642
1032568.928869,1032568.928867,1760462498.741884,181047.000,26420,1,T1,1,100,32.597
1032569.061871,1032569.061869,1760462498.874886,181180.000,26436,1,T1,1,100,32.613
1032569.195873,1032569.195871,1760462499.008888,181314.000,26452,1,T1,1,100,32.584
1032569.328875,1032569.328873,1760462499.141891,181447.000,26482,1,T1,1,100,32.607
1032569.461877,1032569.461875,1760462499.274893,181580.000,26500,1,T1,1,100,32.617
1032569.595879,1032569.595877,1760462499.408895,181714.000,26516,1,T1,1,100,32.622
1032569.728881,1032569.728879,1760462499.541898,181847.000,26546,1,T1,1,100,32.588
1032569.861883,1032569.861881,1760462499.674900,181980.000,26563,1,T1,1,100,32.645
1032569.995885,1032569.995883,1760462499.808902,182114.000,26580,1,T1,1,100,32.704
1032570.128887,1032570.128885,1760462499.941904,182247.000,26613,1,T1,1,100,32.730
1032570.261889,1032570.261887,1760462500.074907,182380.000,26629,1,T1,1,100,32.706
1032570.395891,1032570.395889,1760462500.208909,182514.000,26644,1,T1,1,100,32.766
1032570.528893,1032570.528891,1760462500.341911,182647.000,26675,1,T1,1,100,32.757
1032570.661895,1032570.661893,1760462500.474913,182780.000,26691,1,T1,1,100,32.824
1032570.795897,1032570.795895,1760462500.608916,182914.000,26708,1,T1,1,100,32.747
1032570.928899,1032570.928897,1760462500.741918,183047.000,26725,1,T1,1,100,32.713
1032571.061901,1032571.061899,1760462500.874920,183180.000,26757,1,T1,1,100,32.592
1032571.194903,1032571.194901,1760462501.007923,183313.000,26773,1,T1,1,100,32.646
1032571.328905,1032571.328903,1760462501.141925,183447.000,26789,1,T1,1,100,32.670
1032571.461907,1032571.461905,1760462501.274927,183580.000,26822,1,T1,1,100,32.715
1032571.594909,1032571.594906,1760462501.407929,183713.000,26837,1,T1,1,100,32.664
1032571.728911,1032571.728908,1760462501.541932,183847.000,26853,1,T1,1,100,32.748
1032571.861913,1032571.861910,1760462501.674934,183980.000,26884,1,T1,1,100,32.749
1032571.994914,1032571.994912,1760462501.807936,184113.000,26901,1,T1,1,100,32.714
1032572.128916,1032572.128914,1760462501.941938,184247.000,26917,1,T1,1,100,32.593
1032572.261918,1032572.261916,1760462502.074941,184380.000,26948,1,T1,1,100,32.611
1032572.394920,1032572.394918,1760462502.207943,184513.000,26965,1,T1,1,100,32.725
1032572.528922,1032572.528920,1760462502.341945,184647.000,26982,1,T1,1,100,32.739
1032572.661924,1032572.661922,1760462502.474948,184780.000,27012,1,T1,1,100,32.674
1032572.794926,1032572.794924,1760462502.607950,184913.000,27027,1,T1,1,100,32.575
1032572.928928,1032572.928926,1760462502.741952,185047.000,27044,1,T1,1,100,32.674
1032573.061930,1032573.061928,1760462502.874954,185180.000,27076,1,T1,1,100,32.788
1032573.194932,1032573.194930,1760462503.007957,185313.000,27092,1,T1,1,100,32.767
1032573.328934,1032573.328932,1760462503.141959,185447.000,27108,1,T1,1,100,32.686
1032573.461936,1032573.461934,1760462503.274961,185580.000,27123,1,T1,1,100,32.722
1032573.594938,1032573.594936,1760462503.407964,185713.000,27156,1,T1,1,100,32.738
1032573.728940,1032573.728938,1760462503.541966,185847.000,27172,1,T1,1,100,32.745
1032573.861942,1032573.861940,1760462503.674968,185980.000,27188,1,T1,1,100,32.677
1032573.994944,1032573.994942,1760462503.807970,186113.000,27220,1,T1,1,100,32.683
1032574.128946,1032574.128944,1760462503.941973,186247.000,27236,1,T1,1,100,32.827
1032574.261948,1032574.261946,1760462504.074975,186380.000,27252,1,T1,1,100,32.819
1032574.394950,1032574.394947,1760462504.207977,186513.000,27282,1,T1,1,100,32.780
1032574.527952,1032574.527949,1760462504.340980,186646.000,27301,1,T1,1,100,32.798
1032574.661954,1032574.661951,1760462504.474982,186780.000,27316,1,T1,1,100,32.771
1032574.794956,1032574.794953,1760462504.607984,186913.000,27347,1,T1,1,100,32.724
1032574.927958,1032574.927955,1760462504.740986,187046.000,27365,1,T1,1,100,32.739
1032575.061960,1032575.061957,1760462504.874989,187180.000,27382,1,T1,1,100,32.745
1032575.194962,1032575.194959,1760462505.007991,187313.000,27413,1,T1,1,100,32.748
1032575.327963,1032575.327961,1760462505.140993,187446.000,27429,1,T1,1,100,32.891
1032575.461965,1032575.461963,1760462505.274995,187580.000,27444,1,T1,1,100,32.811
1032575.594967,1032575.594965,1760462505.407998,187713.000,27477,1,T1,1,100,32.776
1032575.727969,1032575.727967,1760462505.541000,187846.000,27493,1,T1,1,100,32.832
1032575.861971,1032575.861969,1760462505.675002,187980.000,27509,1,T1,1,100,32.750
1032575.994973,1032575.994971,1760462505.808005,188113.000,27525,1,T1,1,100,32.856
1032576.127975,1032576.127973,1760462505.941007,188246.000,27555,1,T1,1,100,32.832
1032576.261977,1032576.261975,1760462506.075009,188380.000,27573,1,T1,1,100,32.785
1032576.394979,1032576.394977,1760462506.208011,188513.000,27589,1,T1,1,100,32.801
1032576.527981,1032576.527979,1760462506.341014,188646.000,27620,1,T1,1,100,32.772
1032576.661983,1032576.661981,1760462506.475016,188780.000,27635,1,T1,1,100,32.795
1032576.794985,1032576.794983,1760462506.608018,188913.000,27653,1,T1,1,100,32.840
1032576.927987,1032576.927985,1760462506.741020,189046.000,27684,1,T1,1,100,32.789
1032577.061989,1032577.061986,1760462506.875023,189180.000,27699,1,T1,1,100,32.802
1032577.194991,1032577.194988,1760462507.008025,189313.000,27716,1,T1,1,100,32.879
1032577.327993,1032577.327990,1760462507.141027,189446.000,27748,1,T1,1,100,32.948
1032577.461995,1032577.461992,1760462507.275030,189580.000,27763,1,T1,1,100,32.800
1032577.594997,1032577.594994,1760462507.408032,189713.000,27780,1,T1,1,100,32.843
1032577.727999,1032577.727996,1760462507.541034,189846.000,27810,1,T1,1,100,32.861
1032577.861001,1032577.860998,1760462507.674036,189979.000,27826,1,T1,1,100,32.904
1032577.995003,1032577.995000,1760462507.808039,190113.000,27846,1,T1,1,100,32.959
1032578.128005,1032578.128002,1760462507.941041,190246.000,27877,1,T1,1,100,32.840
1032578.261007,1032578.261004,1760462508.074043,190379.000,27892,1,T1,1,100,32.860
1032578.395009,1032578.395006,1760462508.208045,190513.000,27908,1,T1,1,100,32.939
1032578.528011,1032578.528008,1760462508.341048,190646.000,27923,1,T1,1,100,32.974
1032578.661012,1032578.661010,1760462508.474050,190779.000,27956,1,T1,1,100,32.847
1032578.795014,1032578.795012,1760462508.608052,190913.000,27972,1,T1,1,100,32.827
1032578.928016,1032578.928014,1760462508.741055,191046.000,27988,1,T1,1,100,32.713
1032579.061018,1032579.061016,1760462508.874057,191179.000,28018,1,T1,1,100,32.769
1032579.195020,1032579.195018,1760462509.008059,191313.000,28037,1,T1,1,100,32.758
1032579.328022,1032579.328020,1760462509.141061,191446.000,28052,1,T1,1,100,32.825
1032579.461024,1032579.461022,1760462509.274064,191579.000,28083,1,T1,1,100,32.818
1032579.595026,1032579.595024,1760462509.408066,191713.000,28099,1,T1,1,100,32.815
1032579.728028,1032579.728025,1760462509.541068,191846.000,28114,1,T1,1,100,32.884
1032579.861030,1032579.861027,1760462509.674071,191979.000,28149,1,T1,1,100,32.773
1032579.995032,1032579.995029,1760462509.808073,192113.000,28165,1,T1,1,100,32.760
1032580.128034,1032580.128031,1760462509.941075,192246.000,28180,1,T1,1,100,32.790
1032580.261036,1032580.261033,1760462510.074077,192379.000,28213,1,T1,1,100,32.838
1032580.395038,1032580.395035,1760462510.208080,192513.000,28232,1,T1,1,100,32.859
1032580.528040,1032580.528037,1760462510.341082,192646.000,28249,1,T1,1,100,32.833
1032580.661042,1032580.661039,1760462510.474084,192779.000,28266,1,T1,1,100,32.892
1032580.795044,1032580.795041,1760462510.608087,192913.000,28297,1,T1,1,100,32.953
1032580.928046,1032580.928043,1760462510.741089,193046.000,28313,1,T1,1,100,32.909
1032581.061048,1032581.061045,1760462510.874091,193179.000,28328,1,T1,1,100,32.819
1032581.195050,1032581.195047,1760462511.008093,193313.000,28345,1,T1,1,100,32.922
1032581.328052,1032581.328049,1760462511.141096,193446.000,28380,1,T1,1,100,32.895
1032581.461054,1032581.461051,1760462511.274098,193579.000,28395,1,T1,1,100,32.884
1032581.594056,1032581.594053,1760462511.407100,193712.000,28412,1,T1,1,100,32.879
1032581.728058,1032581.728055,1760462511.541102,193846.000,28444,1,T1,1,100,32.770
1032581.861059,1032581.861057,1760462511.674105,193979.000,28460,1,T1,1,100,32.759
1032581.994061,1032581.994059,1760462511.807107,194112.000,28476,1,T1,1,100,32.718
1032582.128063,1032582.128061,1760462511.941109,194246.000,28508,1,T1,1,100,32.736
1032582.261065,1032582.261063,1760462512.074111,194379.000,28523,1,T1,1,100,32.850
1032582.394067,1032582.394064,1760462512.207114,194512.000,28543,1,T1,1,100,32.900
1032582.528069,1032582.528066,1760462512.341116,194646.000,28574,1,T1,1,100,32.850
1032582.661071,1032582.661068,1760462512.474118,194779.000,28589,1,T1,1,100,32.758
1032582.794073,1032582.794070,1760462512.607121,194912.000,28607,1,T1,1,100,32.860
1032582.928075,1032582.928072,1760462512.741123,195046.000,28623,1,T1,1,100,32.868
1032583.061077,1032583.061074,1760462512.874125,195179.000,28653,1,T1,1,100,32.908
1032583.194079,1032583.194076,1760462513.007128,195312.000,28671,1,T1,1,100,32.925
1032583.328081,1032583.328078,1760462513.141130,195446.000,28688,1,T1,1,100,32.896
1032583.461083,1032583.461080,1760462513.274132,195579.000,28721,1,T1,1,100,32.920
1032583.594085,1032583.594082,1760462513.407134,195712.000,28737,1,T1,1,100,32.894
1032583.728087,1032583.728084,1760462513.541137,195846.000,28752,1,T1,1,100,32.919
1032583.861089,1032583.861086,1760462513.674139,195979.000,28785,1,T1,1,100,32.929
1032583.994091,1032583.994088,1760462513.807141,196112.000,28801,1,T1,1,100,32.969
1032584.128093,1032584.128090,1760462513.941143,196246.000,28816,1,T1,1,100,32.987
1032584.261095,1032584.261092,1760462514.074146,196379.000,28848,1,T1,1,100,33.030
1032584.394097,1032584.394094,1760462514.207148,196512.000,28866,1,T1,1,100,32.871
1032584.527099,1032584.527096,1760462514.340150,196645.000,28884,1,T1,1,100,32.909
1032584.661101,1032584.661098,1760462514.474153,196779.000,28914,1,T1,1,100,33.031
1032584.794103,1032584.794100,1760462514.607155,196912.000,28930,1,T1,1,100,33.014
1032584.927105,1032584.927102,1760462514.740157,197045.000,28948,1,T1,1,100,32.935
1032585.061107,1032585.061104,1760462514.874159,197179.000,28966,1,T1,1,100,32.936
1032585.194108,1032585.194105,1760462515.007162,197312.000,28998,1,T1,1,100,32.902
1032585.327110,1032585.327107,1760462515.140164,197445.000,29013,1,T1,1,100,32.993
1032585.461112,1032585.461109,1760462515.274166,197579.000,29031,1,T1,1,100,32.891
1032585.594114,1032585.594111,1760462515.407168,197712.000,29067,1,T1,1,100,32.882
1032585.727116,1032585.727113,1760462515.540171,197845.000,29082,1,T1,1,100,32.842
1032585.861118,1032585.861115,1760462515.674173,197979.000,29099,1,T1,1,100,32.932
1032585.994120,1032585.994117,1760462515.807175,198112.000,29129,1,T1,1,100,32.864
1032586.127122,1032586.127119,1760462515.940177,198245.000,29147,1,T1,1,100,32.906
1032586.261124,1032586.261121,1760462516.074180,198379.000,29164,1,T1,1,100,32.853
1032586.394126,1032586.394123,1760462516.207182,198512.000,29196,1,T1,1,100,33.007
1032586.527128,1032586.527125,1760462516.340184,198645.000,29212,1,T1,1,100,33.039
1032586.661130,1032586.661127,1760462516.474187,198779.000,29228,1,T1,1,100,32.981
1032586.794132,1032586.794129,1760462516.607189,198912.000,29243,1,T1,1,100,33.063
1032586.927134,1032586.927131,1760462516.740191,199045.000,29276,1,T1,1,100,32.956
1032587.061136,1032587.061133,1760462516.874193,199179.000,29292,1,T1,1,100,32.981
1032587.194138,1032587.194135,1760462517.007196,199312.000,29311,1,T1,1,100,32.992
1032587.327140,1032587.327137,1760462517.140198,199445.000,29343,1,T1,1,100,32.961
1032587.461142,1032587.461139,1760462517.274200,199579.000,29359,1,T1,1,100,32.841
1032587.594144,1032587.594141,1760462517.407202,199712.000,29375,1,T1,1,100,32.931
1032587.727146,1032587.727143,1760462517.540205,199845.000,29407,1,T1,1,100,32.935
1032587.861148,1032587.861144,1760462517.674207,199979.000,29424,1,T1,1,100,32.972
1032587.994150,1032587.994146,1760462517.807209,200112.000,29439,1,T1,1,100,32.917
1032588.127152,1032588.127148,1760462517.940212,200245.000,29471,1,T1,1,100,32.999
1032588.260154,1032588.260150,1760462518.073214,200378.000,29487,1,T1,1,100,33.071
1032588.394156,1032588.394152,1760462518.207216,200512.000,29504,1,T1,1,100,33.031
1032588.527157,1032588.527154,1760462518.340219,200645.000,29535,1,T1,1,100,33.013
1032588.660159,1032588.660156,1760462518.473221,200778.000,29551,1,T1,1,100,32.935
1032588.794161,1032588.794158,1760462518.607223,200912.000,29566,1,T1,1,100,32.865
1032588.927163,1032588.927160,1760462518.740225,201045.000,29583,1,T1,1,100,33.013
1032589.060165,1032589.060162,1760462518.873228,201178.000,29613,1,T1,1,100,32.935
1032589.194167,1032589.194164,1760462519.007230,201312.000,29630,1,T1,1,100,32.936
1032589.327169,1032589.327166,1760462519.140232,201445.000,29646,1,T1,1,100,32.866
1032589.460171,1032589.460168,1760462519.273234,201578.000,29679,1,T1,1,100,32.977
1032589.594173,1032589.594170,1760462519.407237,201712.000,29694,1,T1,1,100,33.026
1032589.727175,1032589.727172,1760462519.540239,201845.000,29710,1,T1,1,100,32.976
1032589.860177,1032589.860174,1760462519.673241,201978.000,29745,1,T1,1,100,33.025
1032589.994179,1032589.994176,1760462519.807244,202112.000,29760,1,T1,1,100,32.975
1032590.127181,1032590.127178,1760462519.940246,202245.000,29776,1,T1,1,100,33.060
1032590.260183,1032590.260180,1760462520.073248,202378.000,29808,1,T1,1,100,33.097
1032590.394185,1032590.394182,1760462520.207250,202512.000,29825,1,T1,1,100,32.971
1032590.527187,1032590.527183,1760462520.340253,202645.000,29844,1,T1,1,100,32.917
1032590.660189,1032590.660185,1760462520.473255,202778.000,29859,1,T1,1,100,32.964
1032590.794191,1032590.794187,1760462520.607257,202912.000,29894,1,T1,1,100,32.984
1032590.927193,1032590.927189,1760462520.740259,203045.000,29911,1,T1,1,100,33.064
1032591.060195,1032591.060191,1760462520.873262,203178.000,29926,1,T1,1,100,32.992
1032591.194197,1032591.194193,1760462521.007264,203312.000,29960,1,T1,1,100,32.926
1032591.327199,1032591.327195,1760462521.140266,203445.000,29976,1,T1,1,100,32.968
1032591.460201,1032591.460197,1760462521.273268,203578.000,29993,1,T1,1,100,32.986
1032591.593203,1032591.593199,1760462521.406271,203711.000,30024,1,T1,1,100,33.029
